rt,polarity,source,ms_level,scan_type,mz_range,peak_count,mz,intensity
1.53862,+,ESI,ms1,line,80.0000-1800.0001,9,312.1019,295
1.53862,+,ESI,ms1,line,80.0000-1800.0001,9,315.0870,68
1.53862,+,ESI,ms1,line,80.0000-1800.0001,9,393.2945,371
1.53862,+,ESI,ms1,line,80.0000-1800.0001,9,394.3029,84
1.53862,+,ESI,ms1,line,80.0000-1800.0001,9,413.2624,516
1.53862,+,ESI,ms1,line,80.0000-1800.0001,9,414.2677,140
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,149.0233,183
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,173.0801,66
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,262.0844,86
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,290.1275,68
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,301.1401,71
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,312.1012,323
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,393.2959,344
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,394.2991,79
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,413.2644,537
1.54697,+,ESI,ms1,line,80.0000-1800.0001,10,414.2677,149
1.55532,+,ESI,ms1,line,80.0000-1800.0001,7,149.0249,188
1.55532,+,ESI,ms1,line,80.0000-1800.0001,7,262.0831,88
1.55532,+,ESI,ms1,line,80.0000-1800.0001,7,312.1007,412
1.55532,+,ESI,ms1,line,80.0000-1800.0001,7,393.2959,349
1.55532,+,ESI,ms1,line,80.0000-1800.0001,7,394.2968,71
1.55532,+,ESI,ms1,line,80.0000-1800.0001,7,413.2636,556
1.55532,+,ESI,ms1,line,80.0000-1800.0001,7,414.2710,155
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,149.0249,170
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,173.0776,78
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,262.0877,97
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,290.1191,72
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,301.1393,74
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,312.0992,413
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,315.0867,70
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,393.2957,404
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,394.2905,92
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,413.2642,526
1.56367,+,ESI,ms1,line,80.0000-1800.0001,11,414.2739,145
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,149.0246,156
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,173.0787,75
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,262.0851,114
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,290.1185,71
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,301.1411,71
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,312.0994,417
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,315.0872,68
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,393.2967,399
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,394.2915,87
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,413.2644,506
1.57202,+,ESI,ms1,line,80.0000-1800.0001,11,414.2695,155
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,149.0253,162
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,173.0830,111
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,262.0895,124
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,290.1185,81
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,301.1405,70
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,312.0981,391
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,393.2983,400
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,394.2951,111
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,413.2642,481
1.58035,+,ESI,ms1,line,80.0000-1800.0001,10,414.2676,144
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,129.0538,69
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,149.0245,141
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,173.0835,104
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,262.0896,96
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,290.1173,65
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,301.1449,87
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,312.0982,373
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,393.2958,395
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,394.2942,121
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,413.2654,538
1.5887,+,ESI,ms1,line,80.0000-1800.0001,11,414.2669,182
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,129.0554,68
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,149.0242,184
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,173.0833,78
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,262.0890,132
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,290.1147,67
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,301.1434,80
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,312.0994,366
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,313.1029,66
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,393.2943,387
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,394.2936,99
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,413.2640,586
1.59705,+,ESI,ms1,line,80.0000-1800.0001,12,414.2681,179
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,129.0543,66
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,149.0235,195
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,173.0797,88
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,262.0902,139
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,297.2366,67
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,301.1395,86
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,312.0994,322
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,313.1116,75
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,393.2939,362
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,394.2964,98
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,413.2654,563
1.6054,+,ESI,ms1,line,80.0000-1800.0001,12,414.2667,163
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,149.0217,185
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,173.0804,86
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,262.0900,115
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,297.2370,71
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,301.1399,102
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,312.0991,358
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,313.1079,70
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,393.2921,317
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,394.2935,93
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,413.2646,579
1.61375,+,ESI,ms1,line,80.0000-1800.0001,11,414.2644,168
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,149.0219,151
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,173.0782,80
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,262.0894,98
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,301.1387,81
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,312.0986,315
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,313.1101,72
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,393.2934,341
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,394.2980,114
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,413.2639,563
1.6221,+,ESI,ms1,line,80.0000-1800.0001,10,414.2657,153
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,149.0231,159
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,173.0808,70
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,262.0907,76
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,301.1374,70
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,312.0981,344
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,313.1067,83
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,393.2928,316
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,394.3000,104
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,413.2643,510
1.63043,+,ESI,ms1,line,80.0000-1800.0001,10,414.2659,156
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,129.0579,69
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,149.0238,187
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,173.0826,120
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,262.0923,76
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,301.1387,77
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,312.0993,367
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,313.1070,108
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,315.0741,71
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,393.2930,348
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,394.3005,103
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,413.2629,487
1.63878,+,ESI,ms1,line,80.0000-1800.0001,12,414.2637,168
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,149.0237,202
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,173.0835,119
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,262.0917,69
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,290.1211,70
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,312.1013,451
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,313.1076,115
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,315.0765,74
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,393.2932,357
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,394.2971,110
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,413.2654,472
1.64713,+,ESI,ms1,line,80.0000-1800.0001,11,414.2608,158
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,149.0235,173
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,173.0824,128
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,262.0913,88
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,290.1212,67
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,312.1007,503
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,313.1073,124
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,393.2941,376
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,394.2943,95
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,413.2661,484
1.65548,+,ESI,ms1,line,80.0000-1800.0001,10,414.2599,150
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,149.0242,169
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,173.0816,106
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,262.0892,111
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,290.1200,80
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,312.1016,449
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,313.1069,95
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,393.2948,385
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,394.2909,77
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,413.2632,447
1.66382,+,ESI,ms1,line,80.0000-1800.0001,10,414.2599,156
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,149.0246,175
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,173.0807,91
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,262.0880,115
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,290.1221,84
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,312.1028,471
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,313.1112,88
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,315.0774,65
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,393.2939,360
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,394.2958,91
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,413.2639,487
1.67217,+,ESI,ms1,line,80.0000-1800.0001,11,414.2605,153
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,149.0248,192
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,173.0808,76
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,262.0913,115
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,290.1250,73
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,301.1374,68
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,312.1017,446
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,313.1128,106
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,391.2860,70
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,393.2930,335
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,394.2973,104
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,413.2639,481
1.68052,+,ESI,ms1,line,80.0000-1800.0001,12,414.2619,136
1.6889,+,ESI,ms1,line,80.0000-1800.0001,8,149.0256,160
1.6889,+,ESI,ms1,line,80.0000-1800.0001,8,262.0889,109
1.6889,+,ESI,ms1,line,80.0000-1800.0001,8,312.1009,505
1.6889,+,ESI,ms1,line,80.0000-1800.0001,8,313.1121,96
1.6889,+,ESI,ms1,line,80.0000-1800.0001,8,393.2940,390
1.6889,+,ESI,ms1,line,80.0000-1800.0001,8,394.2946,119
1.6889,+,ESI,ms1,line,80.0000-1800.0001,8,413.2659,467
1.6889,+,ESI,ms1,line,80.0000-1800.0001,8,414.2665,122
1.69725,+,ESI,ms1,line,80.0000-1800.0001,9,149.0249,178
1.69725,+,ESI,ms1,line,80.0000-1800.0001,9,173.0827,81
1.69725,+,ESI,ms1,line,80.0000-1800.0001,9,262.0882,110
1.69725,+,ESI,ms1,line,80.0000-1800.0001,9,312.1015,498
1.69725,+,ESI,ms1,line,80.0000-1800.0001,9,313.1149,108
1.69725,+,ESI,ms1,line,80.0000-1800.0001,9,393.2937,420
1.69725,+,ESI,ms1,line,80.0000-1800.0001,9,394.2965,111
1.69725,+,ESI,ms1,line,80.0000-1800.0001,9,413.2660,461
1.69725,+,ESI,ms1,line,80.0000-1800.0001,9,414.2668,125
1.7056,+,ESI,ms1,line,80.0000-1800.0001,9,149.0247,146
1.7056,+,ESI,ms1,line,80.0000-1800.0001,9,173.0827,95
1.7056,+,ESI,ms1,line,80.0000-1800.0001,9,262.0878,82
1.7056,+,ESI,ms1,line,80.0000-1800.0001,9,312.1013,543
1.7056,+,ESI,ms1,line,80.0000-1800.0001,9,313.1145,91
1.7056,+,ESI,ms1,line,80.0000-1800.0001,9,393.2956,433
1.7056,+,ESI,ms1,line,80.0000-1800.0001,9,394.2975,95
1.7056,+,ESI,ms1,line,80.0000-1800.0001,9,413.2671,444
1.7056,+,ESI,ms1,line,80.0000-1800.0001,9,414.2666,128
1.71393,+,ESI,ms1,line,80.0000-1800.0001,9,149.0248,137
1.71393,+,ESI,ms1,line,80.0000-1800.0001,9,173.0822,92
1.71393,+,ESI,ms1,line,80.0000-1800.0001,9,262.0884,110
1.71393,+,ESI,ms1,line,80.0000-1800.0001,9,312.1018,492
1.71393,+,ESI,ms1,line,80.0000-1800.0001,9,313.1133,76
1.71393,+,ESI,ms1,line,80.0000-1800.0001,9,393.2984,408
1.71393,+,ESI,ms1,line,80.0000-1800.0001,9,394.3012,78
1.71393,+,ESI,ms1,line,80.0000-1800.0001,9,413.2681,434
1.71393,+,ESI,ms1,line,80.0000-1800.0001,9,414.2654,107
1.72228,+,ESI,ms1,line,80.0000-1800.0001,9,149.0250,145
1.72228,+,ESI,ms1,line,80.0000-1800.0001,9,173.0802,111
1.72228,+,ESI,ms1,line,80.0000-1800.0001,9,262.0889,101
1.72228,+,ESI,ms1,line,80.0000-1800.0001,9,312.1029,488
1.72228,+,ESI,ms1,line,80.0000-1800.0001,9,313.1099,68
1.72228,+,ESI,ms1,line,80.0000-1800.0001,9,393.2995,381
1.72228,+,ESI,ms1,line,80.0000-1800.0001,9,394.3010,67
1.72228,+,ESI,ms1,line,80.0000-1800.0001,9,413.2675,422
1.72228,+,ESI,ms1,line,80.0000-1800.0001,9,414.2677,106
1.73063,+,ESI,ms1,line,80.0000-1800.0001,9,149.0268,169
1.73063,+,ESI,ms1,line,80.0000-1800.0001,9,173.0798,88
1.73063,+,ESI,ms1,line,80.0000-1800.0001,9,262.0893,104
1.73063,+,ESI,ms1,line,80.0000-1800.0001,9,312.1019,459
1.73063,+,ESI,ms1,line,80.0000-1800.0001,9,313.1101,68
1.73063,+,ESI,ms1,line,80.0000-1800.0001,9,393.2968,367
1.73063,+,ESI,ms1,line,80.0000-1800.0001,9,394.3041,103
1.73063,+,ESI,ms1,line,80.0000-1800.0001,9,413.2668,487
1.73063,+,ESI,ms1,line,80.0000-1800.0001,9,414.2682,139
1.73898,+,ESI,ms1,line,80.0000-1800.0001,8,149.0248,217
1.73898,+,ESI,ms1,line,80.0000-1800.0001,8,173.0789,89
1.73898,+,ESI,ms1,line,80.0000-1800.0001,8,262.0903,101
1.73898,+,ESI,ms1,line,80.0000-1800.0001,8,312.1008,413
1.73898,+,ESI,ms1,line,80.0000-1800.0001,8,393.2941,341
1.73898,+,ESI,ms1,line,80.0000-1800.0001,8,394.3054,84
1.73898,+,ESI,ms1,line,80.0000-1800.0001,8,413.2672,488
1.73898,+,ESI,ms1,line,80.0000-1800.0001,8,414.2677,164
1.74733,+,ESI,ms1,line,80.0000-1800.0001,9,149.0243,211
1.74733,+,ESI,ms1,line,80.0000-1800.0001,9,173.0770,98
1.74733,+,ESI,ms1,line,80.0000-1800.0001,9,262.0893,115
1.74733,+,ESI,ms1,line,80.0000-1800.0001,9,312.1019,414
1.74733,+,ESI,ms1,line,80.0000-1800.0001,9,313.1055,68
1.74733,+,ESI,ms1,line,80.0000-1800.0001,9,393.2938,289
1.74733,+,ESI,ms1,line,80.0000-1800.0001,9,394.3000,82
1.74733,+,ESI,ms1,line,80.0000-1800.0001,9,413.2665,469
1.74733,+,ESI,ms1,line,80.0000-1800.0001,9,414.2677,152
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,149.0244,209
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,173.0745,89
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,262.0886,95
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,301.1414,76
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,312.1007,406
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,313.1047,69
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,393.2947,294
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,394.2959,86
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,413.2657,484
1.75568,+,ESI,ms1,line,80.0000-1800.0001,10,414.2690,155
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,149.0245,156
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,173.0758,83
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,262.0872,92
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,290.1233,75
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,312.1016,406
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,313.1059,76
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,393.2943,315
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,394.2992,82
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,413.2655,511
1.76403,+,ESI,ms1,line,80.0000-1799.9999,10,414.2685,193
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,149.0242,125
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,173.0772,122
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,262.0851,85
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,301.1433,64
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,312.1018,447
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,313.1060,85
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,393.2952,328
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,394.3000,76
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,413.2658,512
1.77237,+,ESI,ms1,line,80.0000-1799.9999,10,414.2715,162
1.78072,+,ESI,ms1,line,80.0000-1800.0000,9,149.0252,192
1.78072,+,ESI,ms1,line,80.0000-1800.0000,9,173.0777,103
1.78072,+,ESI,ms1,line,80.0000-1800.0000,9,262.0872,75
1.78072,+,ESI,ms1,line,80.0000-1800.0000,9,312.1022,455
1.78072,+,ESI,ms1,line,80.0000-1800.0000,9,313.1053,83
1.78072,+,ESI,ms1,line,80.0000-1800.0000,9,393.2947,326
1.78072,+,ESI,ms1,line,80.0000-1800.0000,9,394.2984,84
1.78072,+,ESI,ms1,line,80.0000-1800.0000,9,413.2659,458
1.78072,+,ESI,ms1,line,80.0000-1800.0000,9,414.2703,156
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,129.0537,67
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,149.0257,172
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,173.0789,83
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,262.0901,102
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,290.1215,98
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,312.1035,454
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,313.1069,81
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,393.2942,345
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,394.2985,77
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,413.2656,479
1.78907,+,ESI,ms1,line,80.0000-1800.0000,11,414.2715,133
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,149.0251,166
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,173.0768,67
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,262.0905,102
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,290.1218,78
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,312.1037,461
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,313.1036,74
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,393.2984,345
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,394.3004,78
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,413.2661,523
1.79742,+,ESI,ms1,line,80.0000-1800.0000,10,414.2709,133
1.80577,+,ESI,ms1,line,80.0000-1800.0000,9,149.0254,165
1.80577,+,ESI,ms1,line,80.0000-1800.0000,9,173.0798,90
1.80577,+,ESI,ms1,line,80.0000-1800.0000,9,262.0889,92
1.80577,+,ESI,ms1,line,80.0000-1800.0000,9,290.1233,80
1.80577,+,ESI,ms1,line,80.0000-1800.0000,9,312.1033,483
1.80577,+,ESI,ms1,line,80.0000-1800.0000,9,393.2987,362
1.80577,+,ESI,ms1,line,80.0000-1800.0000,9,394.2992,76
1.80577,+,ESI,ms1,line,80.0000-1800.0000,9,413.2675,542
1.80577,+,ESI,ms1,line,80.0000-1800.0000,9,414.2701,120
1.81412,+,ESI,ms1,line,80.0000-1800.0000,9,149.0268,174
1.81412,+,ESI,ms1,line,80.0000-1800.0000,9,173.0832,75
1.81412,+,ESI,ms1,line,80.0000-1800.0000,9,262.0869,107
1.81412,+,ESI,ms1,line,80.0000-1800.0000,9,301.1457,66
1.81412,+,ESI,ms1,line,80.0000-1800.0000,9,312.1036,456
1.81412,+,ESI,ms1,line,80.0000-1800.0000,9,393.2990,407
1.81412,+,ESI,ms1,line,80.0000-1800.0000,9,394.3013,84
1.81412,+,ESI,ms1,line,80.0000-1800.0000,9,413.2678,550
1.81412,+,ESI,ms1,line,80.0000-1800.0000,9,414.2710,133
1.82247,+,ESI,ms1,line,80.0000-1800.0000,8,149.0254,191
1.82247,+,ESI,ms1,line,80.0000-1800.0000,8,262.0869,130
1.82247,+,ESI,ms1,line,80.0000-1800.0000,8,301.1442,79
1.82247,+,ESI,ms1,line,80.0000-1800.0000,8,312.1029,398
1.82247,+,ESI,ms1,line,80.0000-1800.0000,8,393.2976,430
1.82247,+,ESI,ms1,line,80.0000-1800.0000,8,394.3008,104
1.82247,+,ESI,ms1,line,80.0000-1800.0000,8,413.2682,559
1.82247,+,ESI,ms1,line,80.0000-1800.0000,8,414.2715,128
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,149.0253,186
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,173.0839,73
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,262.0872,127
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,290.1244,88
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,301.1410,70
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,312.1031,426
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,393.2969,370
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,394.3048,92
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,413.2693,567
1.8308,+,ESI,ms1,line,80.0000-1800.0001,10,414.2727,141
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,149.0249,198
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,173.0818,72
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,262.0883,115
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,290.1235,80
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,301.1414,87
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,312.1034,376
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,393.2989,346
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,394.3016,72
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,413.2686,537
1.83915,+,ESI,ms1,line,80.0000-1800.0001,10,414.2749,120
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,149.0255,183
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,173.0826,72
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,262.0895,107
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,290.1222,69
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,301.1419,72
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,312.1053,329
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,313.1070,68
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,393.3002,307
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,394.3021,77
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,413.2667,510
1.8475,+,ESI,ms1,line,80.0000-1799.9999,11,414.2742,147
1.85587,+,ESI,ms1,line,80.0000-1799.9999,9,149.0252,207
1.85587,+,ESI,ms1,line,80.0000-1799.9999,9,167.0377,65
1.85587,+,ESI,ms1,line,80.0000-1799.9999,9,173.0820,66
