title,retention_time_sec,mz,intensity
MS_BA_18,324.747,315.081531,127.0
MS_BA_18,324.747,393.296065,641.0
MS_BA_18,324.747,394.299064,191.0
MS_BA_18,324.747,413.264678,1042.0
MS_BA_18,324.747,414.269181,237.0
MS_BA_18,325.248,149.023977,119.0
MS_BA_18,325.248,173.083796,207.0
MS_BA_18,325.248,301.144091,144.0
MS_BA_18,325.248,312.099962,572.0
MS_BA_18,325.248,313.10998,143.0
MS_BA_18,325.248,315.082322,134.0
MS_BA_18,325.248,393.295525,696.0
MS_BA_18,325.248,394.300145,174.0
MS_BA_18,325.248,413.264174,1101.0
MS_BA_18,325.248,414.26636,241.0
MS_BA_18,325.749,149.021455,105.0
MS_BA_18,325.749,173.08356,220.0
MS_BA_18,325.749,262.086528,71.0
MS_BA_18,325.749,301.142265,120.0
MS_BA_18,325.749,312.102607,609.0
MS_BA_18,325.749,313.109761,137.0
MS_BA_18,325.749,315.083354,122.0
MS_BA_18,325.749,393.297881,725.0
MS_BA_18,325.749,394.301767,195.0
MS_BA_18,325.749,413.264124,1135.0
MS_BA_18,325.749,414.26767,220.0
MS_BA_18,326.249,149.024582,118.0
MS_BA_18,326.249,173.083519,186.0
MS_BA_18,326.249,262.088371,79.0
MS_BA_18,326.249,301.140247,120.0
MS_BA_18,326.249,312.10241,654.0
MS_BA_18,326.249,313.112236,154.0
MS_BA_18,326.249,315.080982,153.0
MS_BA_18,326.249,393.298568,770.0
MS_BA_18,326.249,394.301128,160.0
MS_BA_18,326.249,413.264174,1056.0
MS_BA_18,326.249,414.267267,199.0
MS_BA_18,326.249,427.253877,72.0
MS_BA_18,326.75,149.024076,115.0
MS_BA_18,326.75,173.083283,173.0
MS_BA_18,326.75,301.141578,124.0
MS_BA_18,326.75,312.101798,700.0
MS_BA_18,326.75,313.109893,139.0
MS_BA_18,326.75,315.081004,170.0
MS_BA_18,326.75,393.297489,763.0
MS_BA_18,326.75,394.301374,159.0
MS_BA_18,326.75,413.264074,1070.0
MS_BA_18,326.75,414.268174,209.0
MS_BA_18,327.251,149.023962,132.0
MS_BA_18,327.251,173.083242,207.0
MS_BA_18,327.251,301.140869,130.0
MS_BA_18,327.251,312.10241,661.0
MS_BA_18,327.251,313.107878,121.0
MS_BA_18,327.251,315.081927,153.0
MS_BA_18,327.251,393.294642,820.0
MS_BA_18,327.251,394.298523,141.0
MS_BA_18,327.251,413.263369,994.0
MS_BA_18,327.251,414.268224,213.0
MS_BA_18,327.251,427.244668,69.0
MS_BA_18,327.752,149.022912,106.0
MS_BA_18,327.752,173.082982,222.0
MS_BA_18,327.752,301.143661,107.0
MS_BA_18,327.752,312.103001,688.0
MS_BA_18,327.752,313.109367,153.0
MS_BA_18,327.752,315.081202,142.0
MS_BA_18,327.752,393.295672,730.0
MS_BA_18,327.752,394.299998,160.0
MS_BA_18,327.752,413.264778,950.0
MS_BA_18,327.752,414.269635,224.0
MS_BA_18,328.253,149.024249,129.0
MS_BA_18,328.253,173.081834,219.0
MS_BA_18,328.253,301.14263,121.0
MS_BA_18,328.253,312.102891,694.0
MS_BA_18,328.253,313.108645,140.0
MS_BA_18,328.253,315.078192,140.0
MS_BA_18,328.253,393.296752,753.0
MS_BA_18,328.253,394.300244,184.0
MS_BA_18,328.253,413.265181,868.0
MS_BA_18,328.253,414.271347,222.0
MS_BA_18,328.753,149.024551,120.0
MS_BA_18,328.753,173.081175,234.0
MS_BA_18,328.753,301.144456,170.0
MS_BA_18,328.753,312.10276,665.0
MS_BA_18,328.753,313.109323,118.0
MS_BA_18,328.753,315.078632,148.0
MS_BA_18,328.753,393.297194,764.0
MS_BA_18,328.753,394.301669,183.0
MS_BA_18,328.753,413.265483,830.0
MS_BA_18,328.753,414.269735,243.0
MS_BA_18,328.753,427.240677,69.0
MS_BA_18,329.254,149.023524,132.0
MS_BA_18,329.254,173.080914,214.0
MS_BA_18,329.254,290.1258,77.0
MS_BA_18,329.254,301.143167,194.0
MS_BA_18,329.254,312.103613,656.0
MS_BA_18,329.254,313.110024,130.0
MS_BA_18,329.254,315.077907,158.0
MS_BA_18,329.254,393.296507,758.0
MS_BA_18,329.254,394.298917,172.0
MS_BA_18,329.254,413.265935,872.0
MS_BA_18,329.254,414.271599,242.0
MS_BA_18,329.254,427.238631,80.0
MS_BA_18,329.755,149.024008,126.0
MS_BA_18,329.755,173.081207,185.0
MS_BA_18,329.755,290.124177,67.0
MS_BA_18,329.755,301.142544,150.0
MS_BA_18,329.755,312.103154,629.0
MS_BA_18,329.755,313.110484,147.0
MS_BA_18,329.755,315.075359,138.0
MS_BA_18,329.755,393.296998,688.0
MS_BA_18,329.755,394.300145,173.0
MS_BA_18,329.755,413.265734,834.0
MS_BA_18,329.755,414.270844,222.0
MS_BA_18,329.755,427.242928,75.0
MS_BA_18,330.256,149.025866,117.0
MS_BA_18,330.256,173.081891,197.0
MS_BA_18,330.256,290.124683,88.0
MS_BA_18,330.256,297.235685,65.0
MS_BA_18,330.256,301.144477,143.0
MS_BA_18,330.256,312.103307,648.0
MS_BA_18,330.256,313.109039,151.0
MS_BA_18,330.256,315.077907,112.0
MS_BA_18,330.256,393.297439,650.0
MS_BA_18,330.256,394.300981,184.0
MS_BA_18,330.256,413.266891,905.0
MS_BA_18,330.256,414.271247,252.0
MS_BA_18,330.757,149.026689,118.0
MS_BA_18,330.757,173.082445,197.0
MS_BA_18,330.757,290.122807,67.0
MS_BA_18,330.757,297.239013,84.0
MS_BA_18,330.757,301.144434,122.0
MS_BA_18,330.757,312.103263,675.0
MS_BA_18,330.757,313.109061,141.0
MS_BA_18,330.757,315.076918,124.0
MS_BA_18,330.757,393.297341,611.0
MS_BA_18,330.757,394.300588,170.0
MS_BA_18,330.757,413.267143,951.0
MS_BA_18,330.757,414.272355,249.0
MS_BA_18,331.257,149.027067,106.0
MS_BA_18,331.257,173.081134,197.0
MS_BA_18,331.257,262.092718,78.0
MS_BA_18,331.257,297.2388,81.0
MS_BA_18,331.257,301.14467,104.0
MS_BA_18,331.257,312.103766,592.0
MS_BA_18,331.257,313.105272,138.0
MS_BA_18,331.257,315.074853,94.0
MS_BA_18,331.257,393.296163,645.0
MS_BA_18,331.257,394.298769,190.0
MS_BA_18,331.257,413.265583,904.0
MS_BA_18,331.257,414.270088,278.0
MS_BA_18,331.257,415.272886,65.0
MS_BA_18,331.76,129.055652,65.0
MS_BA_18,331.76,149.025881,96.0
MS_BA_18,331.76,173.082819,219.0
MS_BA_18,331.76,262.088571,69.0
MS_BA_18,331.76,297.241189,85.0
MS_BA_18,331.76,301.145916,91.0
MS_BA_18,331.76,312.10311,555.0
MS_BA_18,331.76,313.104506,121.0
MS_BA_18,331.76,315.074063,100.0
MS_BA_18,331.76,393.295329,645.0
MS_BA_18,331.76,394.301521,188.0
MS_BA_18,331.76,413.265483,936.0
MS_BA_18,331.76,414.268174,246.0
MS_BA_18,332.261,129.055968,74.0
MS_BA_18,332.261,149.025156,91.0
MS_BA_18,332.261,173.082355,206.0
MS_BA_18,332.261,297.240357,81.0
MS_BA_18,332.261,301.142394,90.0
MS_BA_18,332.261,312.102826,550.0
MS_BA_18,332.261,313.10525,125.0
MS_BA_18,332.261,315.073535,127.0
MS_BA_18,332.261,393.294396,680.0
MS_BA_18,332.261,394.2999,173.0
MS_BA_18,332.261,413.265583,844.0
MS_BA_18,332.261,414.270038,241.0
MS_BA_18,332.761,129.055771,67.0
MS_BA_18,332.761,149.024431,86.0
MS_BA_18,332.761,173.081793,201.0
MS_BA_18,332.761,297.236474,66.0
MS_BA_18,332.761,301.139366,85.0
MS_BA_18,332.761,312.102367,545.0
MS_BA_18,332.761,313.105141,100.0
MS_BA_18,332.761,315.07806,131.0
MS_BA_18,332.761,393.295231,677.0
MS_BA_18,332.761,394.30162,166.0
MS_BA_18,332.761,413.266288,955.0
MS_BA_18,332.761,414.26903,242.0
MS_BA_18,332.761,415.273038,64.0
MS_BA_18,333.262,149.025269,115.0
MS_BA_18,333.262,173.082103,199.0
MS_BA_18,333.262,290.125041,65.0
MS_BA_18,333.262,301.139731,85.0
MS_BA_18,333.262,312.102454,591.0
MS_BA_18,333.262,313.10617,110.0
MS_BA_18,333.262,315.078632,126.0
MS_BA_18,333.262,393.296016,682.0
MS_BA_18,333.262,394.302898,146.0
MS_BA_18,333.262,413.264929,995.0
MS_BA_18,333.262,414.269735,244.0
MS_BA_18,333.763,149.023003,112.0
MS_BA_18,333.763,173.082567,174.0
MS_BA_18,333.763,290.123566,64.0
MS_BA_18,333.763,301.141471,88.0
MS_BA_18,333.763,312.102957,650.0
MS_BA_18,333.763,313.105185,112.0
MS_BA_18,333.763,315.077621,124.0
MS_BA_18,333.763,393.294887,669.0
MS_BA_18,333.763,394.300784,134.0
MS_BA_18,333.763,413.264627,942.0
MS_BA_18,333.763,414.268476,256.0
MS_BA_18,334.264,149.023773,132.0
MS_BA_18,334.264,173.082754,182.0
MS_BA_18,334.264,262.092218,70.0
MS_BA_18,334.264,290.122701,92.0
MS_BA_18,334.264,301.140697,91.0
MS_BA_18,334.264,312.103329,655.0
MS_BA_18,334.264,313.105469,100.0
MS_BA_18,334.264,315.075468,158.0
MS_BA_18,334.264,393.296212,597.0
MS_BA_18,334.264,394.303537,141.0
MS_BA_18,334.264,413.26503,933.0
MS_BA_18,334.264,414.270239,246.0
MS_BA_18,334.264,427.237813,73.0
MS_BA_18,334.765,149.024725,137.0
MS_BA_18,334.765,173.081916,177.0
MS_BA_18,334.765,290.119624,74.0
MS_BA_18,334.765,301.141299,109.0
MS_BA_18,334.765,312.101711,614.0
MS_BA_18,334.765,313.104156,93.0
MS_BA_18,334.765,315.075337,137.0
MS_BA_18,334.765,393.296114,594.0
MS_BA_18,334.765,394.302603,119.0
MS_BA_18,334.765,413.265634,863.0
MS_BA_18,334.765,414.267871,213.0
MS_BA_18,334.765,427.238631,85.0
MS_BA_18,335.265,149.024106,120.0
MS_BA_18,335.265,173.081435,176.0
MS_BA_18,335.265,301.139473,93.0
MS_BA_18,335.265,312.101077,607.0
MS_BA_18,335.265,313.105119,81.0
MS_BA_18,335.265,315.077138,140.0
MS_BA_18,335.265,393.295574,599.0
MS_BA_18,335.265,394.302062,117.0
MS_BA_18,335.265,413.265231,854.0
MS_BA_18,335.265,414.269433,272.0
MS_BA_18,335.265,427.23904,69.0
MS_BA_18,335.265,441.295643,64.0
MS_BA_18,335.766,149.024076,101.0
MS_BA_18,335.766,173.080621,167.0
MS_BA_18,335.766,262.091176,71.0
MS_BA_18,335.766,301.139645,79.0
MS_BA_18,335.766,312.102694,578.0
MS_BA_18,335.766,313.10201,94.0
MS_BA_18,335.766,315.075029,133.0
MS_BA_18,335.766,393.295083,598.0
MS_BA_18,335.766,394.297737,145.0
MS_BA_18,335.766,413.26503,912.0
MS_BA_18,335.766,414.268526,238.0
MS_BA_18,335.766,427.241087,69.0
MS_BA_18,336.267,149.023169,80.0
MS_BA_18,336.267,173.079742,143.0
MS_BA_18,336.267,262.090915,71.0
MS_BA_18,336.267,290.124156,65.0
MS_BA_18,336.267,312.102804,619.0
MS_BA_18,336.267,313.100761,77.0
MS_BA_18,336.267,314.096496,83.0
MS_BA_18,336.267,315.0747,133.0
MS_BA_18,336.267,393.294985,597.0
MS_BA_18,336.267,394.297147,154.0
MS_BA_18,336.267,413.26513,919.0
MS_BA_18,336.267,414.271448,237.0
MS_BA_18,336.267,427.242161,68.0
MS_BA_18,336.768,129.057177,65.0
MS_BA_18,336.768,149.021885,70.0
MS_BA_18,336.768,173.079221,173.0
MS_BA_18,336.768,262.091957,64.0
MS_BA_18,336.768,301.138314,79.0
MS_BA_18,336.768,312.103656,666.0
MS_BA_18,336.768,313.10236,68.0
MS_BA_18,336.768,314.096847,64.0
MS_BA_18,336.768,315.076479,127.0
MS_BA_18,336.768,393.294494,605.0
MS_BA_18,336.768,394.295526,165.0
MS_BA_18,336.768,413.263621,918.0
MS_BA_18,336.768,414.269534,192.0
MS_BA_18,337.269,149.023486,82.0
MS_BA_18,337.269,173.078065,167.0
MS_BA_18,337.269,301.141127,94.0
MS_BA_18,337.269,312.103044,714.0
MS_BA_18,337.269,313.100915,67.0
MS_BA_18,337.269,314.097395,65.0
MS_BA_18,337.269,315.078236,117.0
MS_BA_18,337.269,393.295083,600.0
MS_BA_18,337.269,394.297344,147.0
MS_BA_18,337.269,413.26352,902.0
MS_BA_18,337.269,414.269685,206.0
MS_BA_18,337.769,149.024725,81.0
MS_BA_18,337.769,173.078138,138.0
MS_BA_18,337.769,262.096966,65.0
MS_BA_18,337.769,301.142287,92.0
MS_BA_18,337.769,312.102541,679.0
MS_BA_18,337.769,313.106214,73.0
MS_BA_18,337.769,314.099084,67.0
MS_BA_18,337.769,315.080718,151.0
MS_BA_18,337.769,393.296703,610.0
MS_BA_18,337.769,394.292233,164.0
MS_BA_18,337.769,413.26513,890.0
MS_BA_18,337.769,414.266612,234.0
MS_BA_18,338.27,149.025624,123.0
MS_BA_18,338.27,173.078041,158.0
MS_BA_18,338.27,297.240699,74.0
MS_BA_18,338.27,301.140268,81.0
MS_BA_18,338.27,312.102192,650.0
MS_BA_18,338.27,315.079488,158.0
MS_BA_18,338.27,393.29474,567.0
MS_BA_18,338.27,394.292184,172.0
MS_BA_18,338.27,413.265935,847.0
MS_BA_18,338.27,414.267116,205.0
MS_BA_18,338.771,149.024536,130.0
MS_BA_18,338.771,173.078309,191.0
MS_BA_18,338.771,297.241061,109.0
MS_BA_18,338.771,301.14205,125.0
MS_BA_18,338.771,312.103984,582.0
MS_BA_18,338.771,313.114163,66.0
MS_BA_18,338.771,315.077138,167.0
MS_BA_18,338.771,337.231475,105.0
MS_BA_18,338.771,393.293414,568.0
MS_BA_18,338.771,394.292233,153.0
MS_BA_18,338.771,413.26513,850.0
MS_BA_18,338.771,414.269584,214.0
MS_BA_18,339.272,149.024483,119.0
MS_BA_18,339.272,173.078138,186.0
MS_BA_18,339.272,297.241403,96.0
MS_BA_18,339.272,301.143146,120.0
MS_BA_18,339.272,312.103569,568.0
MS_BA_18,339.272,313.113725,88.0
MS_BA_18,339.272,315.076984,167.0
MS_BA_18,339.272,337.236043,139.0
MS_BA_18,339.272,393.293807,623.0
MS_BA_18,339.272,394.293068,137.0
MS_BA_18,339.272,413.264627,882.0
MS_BA_18,339.272,414.269433,220.0
MS_BA_18,339.773,149.024242,95.0
MS_BA_18,339.773,173.077959,161.0
MS_BA_18,339.773,297.243664,85.0
MS_BA_18,339.773,301.143446,124.0
MS_BA_18,339.773,312.102563,567.0
MS_BA_18,339.773,313.112608,116.0
MS_BA_18,339.773,315.075424,145.0
MS_BA_18,339.773,337.233838,169.0
MS_BA_18,339.773,393.294396,616.0
MS_BA_18,339.773,394.295673,133.0
MS_BA_18,339.773,413.263571,798.0
MS_BA_18,339.773,414.270541,227.0
MS_BA_18,340.274,149.024793,116.0
MS_BA_18,340.274,173.079563,211.0
MS_BA_18,340.274,262.094742,85.0
MS_BA_18,340.274,297.240571,98.0
MS_BA_18,340.274,301.145379,99.0
MS_BA_18,340.274,312.101907,556.0
MS_BA_18,340.274,313.11136,89.0
MS_BA_18,340.274,315.075446,108.0
MS_BA_18,340.274,337.234361,219.0
MS_BA_18,340.274,393.295378,631.0
MS_BA_18,340.274,394.294641,117.0
MS_BA_18,340.274,413.265634,874.0
MS_BA_18,340.274,414.271448,208.0
MS_BA_18,340.775,149.024483,112.0
MS_BA_18,340.775,173.081395,222.0
MS_BA_18,340.775,262.094702,80.0
MS_BA_18,340.775,297.241808,103.0
MS_BA_18,340.775,301.144606,117.0
MS_BA_18,340.775,312.102235,532.0
MS_BA_18,340.775,313.109915,87.0
MS_BA_18,340.775,315.074875,130.0
MS_BA_18,340.775,337.079592,67.0
MS_BA_18,340.775,337.23452,242.0
MS_BA_18,340.775,359.233664,95.0
MS_BA_18,340.775,393.295771,598.0
MS_BA_18,340.775,394.294002,115.0
MS_BA_18,340.775,413.265432,836.0
MS_BA_18,340.775,414.269937,254.0
MS_BA_18,341.276,149.025141,119.0
MS_BA_18,341.276,173.081248,233.0
MS_BA_18,341.276,262.092498,79.0
MS_BA_18,341.276,297.239632,93.0
MS_BA_18,341.276,301.144048,103.0
MS_BA_18,341.276,312.102104,593.0
MS_BA_18,341.276,313.109323,72.0
MS_BA_18,341.276,315.075864,141.0
MS_BA_18,341.276,337.080138,67.0
MS_BA_18,341.276,337.233407,272.0
MS_BA_18,341.276,359.235399,116.0
MS_BA_18,341.276,393.296016,586.0
MS_BA_18,341.276,394.298425,113.0
MS_BA_18,341.276,413.265483,849.0
MS_BA_18,341.276,414.270844,232.0
MS_BA_18,341.778,149.0244,134.0
MS_BA_18,341.778,173.080963,254.0
MS_BA_18,341.778,262.089974,102.0
MS_BA_18,341.778,297.240123,75.0
MS_BA_18,341.778,301.14714,105.0
MS_BA_18,341.778,312.102716,639.0
MS_BA_18,341.778,313.108426,106.0
MS_BA_18,341.778,315.078148,127.0
MS_BA_18,341.778,337.232339,244.0
MS_BA_18,341.778,359.234015,154.0
MS_BA_18,341.778,393.294642,554.0
MS_BA_18,341.778,394.296902,114.0
MS_BA_18,341.778,413.263873,875.0
MS_BA_18,341.778,414.27165,208.0
MS_BA_18,342.279,149.024317,172.0
MS_BA_18,342.279,173.079539,278.0
MS_BA_18,342.279,262.091316,97.0
MS_BA_18,342.279,297.23705,69.0
MS_BA_18,342.279,301.144864,104.0
MS_BA_18,342.279,312.103875,592.0
MS_BA_18,342.279,313.104484,106.0
MS_BA_18,342.279,315.077621,118.0
MS_BA_18,342.279,337.076684,68.0
MS_BA_18,342.279,337.232202,218.0
MS_BA_18,342.279,359.234508,146.0
MS_BA_18,342.279,393.295476,550.0
MS_BA_18,342.279,394.294444,158.0
MS_BA_18,342.279,413.263218,848.0
MS_BA_18,342.279,414.272708,230.0
MS_BA_18,342.779,149.025088,137.0
MS_BA_18,342.779,173.080922,277.0
MS_BA_18,342.779,262.091416,93.0
MS_BA_18,342.779,297.235983,65.0
MS_BA_18,342.779,301.144091,107.0
MS_BA_18,342.779,312.104422,569.0
MS_BA_18,342.779,313.108448,158.0
MS_BA_18,342.779,315.079774,96.0
MS_BA_18,342.779,337.233429,222.0
MS_BA_18,342.779,359.236033,153.0
MS_BA_18,342.779,393.295771,553.0
MS_BA_18,342.779,394.294985,180.0
MS_BA_18,342.779,413.265231,827.0
MS_BA_18,342.779,414.268274,223.0
MS_BA_18,342.779,415.278939,64.0
MS_BA_18,343.28,149.02499,124.0
MS_BA_18,343.28,173.080092,234.0
MS_BA_18,343.28,262.090615,84.0
MS_BA_18,343.28,297.235386,71.0
MS_BA_18,343.28,301.143403,109.0
MS_BA_18,343.28,312.10405,606.0
MS_BA_18,343.28,313.108404,131.0
MS_BA_18,343.28,315.080411,93.0
MS_BA_18,343.28,337.078002,64.0
MS_BA_18,343.28,337.233066,203.0
MS_BA_18,343.28,359.235165,163.0
MS_BA_18,343.28,393.29474,607.0
MS_BA_18,343.28,394.29587,164.0
MS_BA_18,343.28,413.265483,836.0
MS_BA_18,343.28,414.270995,223.0
MS_BA_18,343.28,429.251701,74.0
MS_BA_18,343.781,149.02579,110.0
MS_BA_18,343.781,173.079294,217.0
MS_BA_18,343.781,297.234234,73.0
MS_BA_18,343.781,301.142609,87.0
MS_BA_18,343.781,312.104116,561.0
MS_BA_18,343.781,313.107594,119.0
MS_BA_18,343.781,315.080477,73.0
MS_BA_18,343.781,337.232952,165.0
MS_BA_18,343.781,359.236525,165.0
MS_BA_18,343.781,393.292482,633.0
MS_BA_18,343.781,394.30044,137.0
MS_BA_18,343.781,413.267747,825.0
MS_BA_18,343.781,414.268778,244.0
MS_BA_18,344.281,149.025541,123.0
MS_BA_18,344.281,173.078659,196.0
MS_BA_18,344.281,297.237797,78.0
MS_BA_18,344.281,301.141922,125.0
MS_BA_18,344.281,312.103044,508.0
MS_BA_18,344.281,313.107112,104.0
MS_BA_18,344.281,315.077116,87.0
MS_BA_18,344.281,337.235407,145.0
MS_BA_18,344.281,359.233851,151.0
MS_BA_18,344.281,393.29312,638.0
MS_BA_18,344.281,394.303094,150.0
MS_BA_18,344.281,413.266489,822.0
MS_BA_18,344.281,414.270944,228.0
MS_BA_18,344.281,419.075566,65.0
MS_BA_18,344.782,149.025443,129.0
MS_BA_18,344.782,173.078195,182.0
MS_BA_18,344.782,297.237989,73.0
MS_BA_18,344.782,301.139753,102.0
MS_BA_18,344.782,312.103613,544.0
MS_BA_18,344.782,313.107594,87.0
MS_BA_18,344.782,315.075073,81.0
MS_BA_18,344.782,337.233179,135.0
MS_BA_18,344.782,359.237323,152.0
MS_BA_18,344.782,393.294151,694.0
MS_BA_18,344.782,394.302259,161.0
MS_BA_18,344.782,413.267093,775.0
MS_BA_18,344.782,414.269131,225.0
MS_BA_18,345.283,149.02542,96.0
MS_BA_18,345.283,173.078961,187.0
MS_BA_18,345.283,301.138593,100.0
MS_BA_18,345.283,312.102694,537.0
MS_BA_18,345.283,313.107287,88.0
MS_BA_18,345.283,337.233543,128.0
MS_BA_18,345.283,359.237112,122.0
MS_BA_18,345.283,393.295427,720.0
MS_BA_18,345.283,394.304667,172.0
MS_BA_18,345.283,413.267042,761.0
MS_BA_18,345.283,414.268577,225.0
MS_BA_18,345.784,149.02474,103.0
MS_BA_18,345.784,173.078415,180.0
MS_BA_18,345.784,262.092077,80.0
MS_BA_18,345.784,301.141664,92.0
MS_BA_18,345.784,312.101929,567.0
MS_BA_18,345.784,313.108031,77.0
MS_BA_18,345.784,337.231543,122.0
MS_BA_18,345.784,359.239363,105.0
MS_BA_18,345.784,393.294396,679.0
MS_BA_18,345.784,394.30393,156.0
MS_BA_18,345.784,413.266841,810.0
MS_BA_18,345.784,414.267922,252.0
MS_BA_18,345.784,427.254286,75.0
MS_BA_18,346.285,149.024468,91.0
MS_BA_18,346.285,173.079954,186.0
MS_BA_18,346.285,262.092879,74.0
MS_BA_18,346.285,301.139151,100.0
MS_BA_18,346.285,312.102388,552.0
MS_BA_18,346.285,313.105185,83.0
MS_BA_18,346.285,337.229134,135.0
MS_BA_18,346.285,359.236807,94.0
MS_BA_18,346.285,393.293954,620.0
MS_BA_18,346.285,394.304274,157.0
MS_BA_18,346.285,413.266237,766.0
MS_BA_18,346.285,414.267821,255.0
MS_BA_18,346.785,149.025307,101.0
MS_BA_18,346.785,173.079018,170.0
MS_BA_18,346.785,301.142265,93.0
MS_BA_18,346.785,312.103591,549.0
MS_BA_18,346.785,313.103148,80.0
MS_BA_18,346.785,315.079357,65.0
MS_BA_18,346.785,337.225816,107.0
MS_BA_18,346.785,359.239832,88.0
MS_BA_18,346.785,393.2942,678.0
MS_BA_18,346.785,394.302308,179.0
MS_BA_18,346.785,413.267042,737.0
MS_BA_18,346.785,414.26903,289.0
MS_BA_18,347.286,149.026327,96.0
MS_BA_18,347.286,173.079237,150.0
MS_BA_18,347.286,301.138013,101.0
MS_BA_18,347.286,312.102345,535.0
MS_BA_18,347.286,313.101528,76.0
MS_BA_18,347.286,337.228066,102.0
MS_BA_18,347.286,359.23995,67.0
MS_BA_18,347.286,393.294642,698.0
MS_BA_18,347.286,394.302554,180.0
MS_BA_18,347.286,413.265483,746.0
MS_BA_18,347.286,414.27039,248.0
MS_BA_18,347.787,149.025677,91.0
MS_BA_18,347.787,173.078806,133.0
MS_BA_18,347.787,290.119181,66.0
MS_BA_18,347.787,301.135264,84.0
MS_BA_18,347.787,312.102257,578.0
MS_BA_18,347.787,313.103937,73.0
MS_BA_18,347.787,315.087045,72.0
MS_BA_18,347.787,337.228339,95.0
MS_BA_18,347.787,359.239551,72.0
MS_BA_18,347.787,393.295672,664.0
MS_BA_18,347.787,394.298523,189.0
MS_BA_18,347.787,413.266036,799.0
MS_BA_18,347.787,414.270289,222.0
MS_BA_18,348.288,149.02468,117.0
MS_BA_18,348.288,173.07879,153.0
MS_BA_18,348.288,301.136574,73.0
MS_BA_18,348.288,312.101252,648.0
MS_BA_18,348.288,313.099754,66.0
MS_BA_18,348.288,337.226089,89.0
MS_BA_18,348.288,359.238449,67.0
MS_BA_18,348.288,393.294298,648.0
MS_BA_18,348.288,394.297541,234.0
MS_BA_18,348.288,413.265684,813.0
MS_BA_18,348.288,414.266813,202.0
MS_BA_18,348.789,149.022739,120.0
MS_BA_18,348.789,173.080165,207.0
MS_BA_18,348.789,301.138571,85.0
MS_BA_18,348.789,312.102935,667.0
MS_BA_18,348.789,337.22643,76.0
MS_BA_18,348.789,393.29739,713.0
MS_BA_18,348.789,394.29813,258.0
MS_BA_18,348.789,413.264678,791.0
MS_BA_18,348.789,414.267065,197.0
MS_BA_18,349.29,149.024234,99.0
MS_BA_18,349.29,173.080874,215.0
MS_BA_18,349.29,301.139559,100.0
MS_BA_18,349.29,312.101601,636.0
MS_BA_18,349.29,313.10328,64.0
MS_BA_18,349.29,315.08665,76.0
MS_BA_18,349.29,337.232861,67.0
MS_BA_18,349.29,393.297439,796.0
MS_BA_18,349.29,394.297491,214.0
MS_BA_18,349.29,413.264325,794.0
MS_BA_18,349.29,414.263791,194.0
MS_BA_18,349.791,149.025594,92.0
MS_BA_18,349.791,173.080841,205.0
MS_BA_18,349.791,297.236005,64.0
MS_BA_18,349.791,301.142501,93.0
MS_BA_18,349.791,312.101667,596.0
MS_BA_18,349.791,313.105623,72.0
MS_BA_18,349.791,315.081114,78.0
MS_BA_18,349.791,393.298127,759.0
MS_BA_18,349.791,394.29582,223.0
MS_BA_18,349.791,413.264879,814.0
MS_BA_18,349.791,414.26767,210.0
MS_BA_18,350.292,149.02434,105.0
MS_BA_18,350.292,173.079864,230.0
MS_BA_18,350.292,297.23912,79.0
MS_BA_18,350.292,301.141728,145.0
MS_BA_18,350.292,312.102454,601.0
MS_BA_18,350.292,313.107046,66.0
MS_BA_18,350.292,315.078588,107.0
MS_BA_18,350.292,393.299206,692.0
MS_BA_18,350.292,394.298081,198.0
MS_BA_18,350.292,413.26503,832.0
MS_BA_18,350.292,414.26908,209.0
MS_BA_18,350.793,149.023305,99.0
MS_BA_18,350.793,173.080263,219.0
MS_BA_18,350.793,297.239909,100.0
MS_BA_18,350.793,301.145014,142.0
MS_BA_18,350.793,312.102432,592.0
MS_BA_18,350.793,313.107834,65.0
MS_BA_18,350.793,315.077423,89.0
MS_BA_18,350.793,337.236725,64.0
MS_BA_18,350.793,393.298667,675.0
MS_BA_18,350.793,394.300981,183.0
MS_BA_18,350.793,413.266288,827.0
MS_BA_18,350.793,414.269987,222.0
MS_BA_18,351.293,149.02298,127.0
MS_BA_18,351.293,173.081378,225.0
MS_BA_18,351.293,297.240251,81.0
MS_BA_18,351.293,301.14467,129.0
MS_BA_18,351.293,312.102279,592.0
MS_BA_18,351.293,313.103148,77.0
MS_BA_18,351.293,315.080938,84.0
MS_BA_18,351.293,393.298372,684.0
MS_BA_18,351.293,394.298818,159.0
MS_BA_18,351.293,413.265684,894.0
MS_BA_18,351.293,414.271599,207.0
MS_BA_18,351.796,149.023041,153.0
MS_BA_18,351.796,173.080857,187.0
MS_BA_18,351.796,301.140655,130.0
MS_BA_18,351.796,312.102782,615.0
MS_BA_18,351.796,313.109542,93.0
MS_BA_18,351.796,315.082542,84.0
MS_BA_18,351.796,393.297587,678.0
MS_BA_18,351.796,394.301915,189.0
MS_BA_18,351.796,413.264527,913.0
MS_BA_18,351.796,414.268274,237.0
MS_BA_18,352.297,149.023947,144.0
MS_BA_18,352.297,173.079929,210.0
MS_BA_18,352.297,301.139366,139.0
MS_BA_18,352.297,312.103263,565.0
MS_BA_18,352.297,313.109367,95.0
MS_BA_18,352.297,315.078983,82.0
MS_BA_18,352.297,393.297341,643.0
MS_BA_18,352.297,394.301767,171.0
MS_BA_18,352.297,413.264527,875.0
